Date/Time,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa)
2018-11-07 13:00,2018,11,07,13:00,11.7,4.2,60,21,7,99.71
2018-11-07 14:00,2018,11,07,14:00,11.5,2.5,54,22,8,99.73
2018-11-07 15:00,2018,11,07,15:00,9.5,4,68,21,10,99.84
2018-11-07 16:00,2018,11,07,16:00,9,3.3,67,21,10,99.85
2018-11-07 17:00,2018,11,07,17:00,8.2,3.6,73,21,9,99.9
2018-11-07 18:00,2018,11,07,18:00,8.6,1.4,60,20,9,99.96
2018-11-07 19:00,2018,11,07,19:00,8.2,1.4,62,19,8,100.03
2018-11-07 20:00,2018,11,07,20:00,7.8,1.2,63,20,8,100.1
2018-11-07 21:00,2018,11,07,21:00,7.4,0.4,61,21,9,100.19
2018-11-07 22:00,2018,11,07,22:00,7.1,0.5,63,21,10,100.24
2018-11-07 23:00,2018,11,07,23:00,6.6,1.1,68,19,9,100.32
2018-11-08 00:00,2018,11,08,00:00,6.6,0.9,67,21,9,100.41
2018-11-08 01:00,2018,11,08,01:00,6.3,0.8,68,20,9,100.5
2018-11-08 02:00,2018,11,08,02:00,6.3,0.6,67,22,8,100.61
2018-11-08 03:00,2018,11,08,03:00,6.1,0.4,67,20,6,100.66
2018-11-08 04:00,2018,11,08,04:00,5.9,0.3,67,20,9,100.69
2018-11-08 05:00,2018,11,08,05:00,5.5,0.5,70,20,9,100.76
2018-11-08 06:00,2018,11,08,06:00,5.3,0.4,71,19,6,100.84
2018-11-08 07:00,2018,11,08,07:00,5.1,0.1,70,20,6,100.95
2018-11-08 08:00,2018,11,08,08:00,4.8,-0.1,70,20,10,101.03
2018-11-08 09:00,2018,11,08,09:00,5.2,0,69,20,9,101.09
2018-11-08 10:00,2018,11,08,10:00,6.1,0.1,66,21,6,101.16
2018-11-08 11:00,2018,11,08,11:00,7.8,0.2,59,27,8,101.17
2018-11-08 12:00,2018,11,08,12:00,7.8,-0.9,54,23,7,101.15
2018-11-08 13:00,2018,11,08,13:00,8.9,-1.8,47,24,8,101.12
2018-11-08 14:00,2018,11,08,14:00,7.6,-1.9,51,23,5,101.19
2018-11-08 15:00,2018,11,08,15:00,7.1,-2.5,50,21,4,101.26
2018-11-08 16:00,2018,11,08,16:00,6.9,-2.5,51,20,4,101.32
2018-11-08 17:00,2018,11,08,17:00,6.6,-2.1,54,23,5,101.37
2018-11-08 18:00,2018,11,08,18:00,6.2,-1.8,56,14,4,101.45
2018-11-08 19:00,2018,11,08,19:00,6,-1.4,59,32,4,101.52
2018-11-08 20:00,2018,11,08,20:00,6,-1.3,60,25,3,101.58
2018-11-08 21:00,2018,11,08,21:00,5.4,-1,64,22,3,101.65
2018-11-08 22:00,2018,11,08,22:00,5.1,-1,65,26,2,101.72
2018-11-08 23:00,2018,11,08,23:00,4.6,-1,67,2,3,101.76
2018-11-09 00:00,2018,11,09,00:00,3.8,-0.7,72,4,3,101.8
2018-11-09 01:00,2018,11,09,01:00,3.1,-0.8,76,29,5,101.82
2018-11-09 02:00,2018,11,09,02:00,2.5,-1,78,30,6,101.89
2018-11-09 03:00,2018,11,09,03:00,2.1,-1,80,32,7,101.91
2018-11-09 04:00,2018,11,09,04:00,1.9,-1.3,79,32,4,101.94
2018-11-09 05:00,2018,11,09,05:00,1.8,-1.2,80,35,5,101.95
2018-11-09 06:00,2018,11,09,06:00,1.1,-1.3,83,35,3,101.94
2018-11-09 07:00,2018,11,09,07:00,1.4,-1,84,1,4,101.91
2018-11-09 08:00,2018,11,09,08:00,2,-1,80,3,9,101.89
2018-11-09 09:00,2018,11,09,09:00,2,-1.4,79,5,6,101.87
2018-11-09 10:00,2018,11,09,10:00,1.8,-1.8,77,5,7,101.92
2018-11-09 11:00,2018,11,09,11:00,1.8,-1.6,78,4,7,101.85
2018-11-09 12:00,2018,11,09,12:00,1.9,-1.6,77,5,7,101.78
2018-11-09 13:00,2018,11,09,13:00,2.2,-1.5,76,4,8,101.63
2018-11-09 14:00,2018,11,09,14:00,2.4,-1.3,77,5,8,101.61
2018-11-09 15:00,2018,11,09,15:00,2.5,-0.7,80,3,9,101.47
2018-11-09 16:00,2018,11,09,16:00,2.4,-0.6,80,3,7,101.41
2018-11-09 17:00,2018,11,09,17:00,1.9,0.3,90,5,5,101.3
2018-11-09 18:00,2018,11,09,18:00,1.7,0.6,93,4,4,101.14
2018-11-09 19:00,2018,11,09,19:00,2,1.1,94,10,5,100.99
2018-11-09 20:00,2018,11,09,20:00,1,0.3,95,13,4,100.83
2018-11-09 21:00,2018,11,09,21:00,0.8,0.3,97,10,4,100.62
2018-11-09 22:00,2018,11,09,22:00,1.8,1.1,95,16,6,100.44
2018-11-09 23:00,2018,11,09,23:00,2.1,1.1,94,17,7,100.28
2018-11-10 00:00,2018,11,10,00:00,2.6,1.6,93,16,9,100.12
2018-11-10 01:00,2018,11,10,01:00,2.7,1.6,92,17,9,100.01
2018-11-10 02:00,2018,11,10,02:00,3.1,2.2,94,19,9,99.96
2018-11-10 03:00,2018,11,10,03:00,3.2,2.4,94,18,6,99.84
2018-11-10 04:00,2018,11,10,04:00,3.5,2.8,95,19,8,99.74
2018-11-10 05:00,2018,11,10,05:00,3.8,3.2,96,19,4,99.69
2018-11-10 06:00,2018,11,10,06:00,4,3.3,95,21,5,99.64
2018-11-10 07:00,2018,11,10,07:00,4.7,2.8,88,20,8,99.61
2018-11-10 08:00,2018,11,10,08:00,4.3,0.4,75,20,8,99.66
2018-11-10 09:00,2018,11,10,09:00,3.4,-1.4,71,22,7,99.67
2018-11-10 10:00,2018,11,10,10:00,3.2,-2.3,67,21,8,99.65
2018-11-10 11:00,2018,11,10,11:00,3,-3.8,61,22,10,99.61
2018-11-10 12:00,2018,11,10,12:00,3.7,-5.7,50,21,11,99.57
2018-11-10 13:00,2018,11,10,13:00,3.6,-8.2,42,22,14,99.56
2018-11-10 14:00,2018,11,10,14:00,3.2,-7.2,46,20,13,99.59
2018-11-10 15:00,2018,11,10,15:00,1.8,-6,56,22,12,99.7
2018-11-10 16:00,2018,11,10,16:00,1.2,-5.1,63,21,10,99.74
2018-11-10 17:00,2018,11,10,17:00,1.3,-4.8,63,20,5,99.79
2018-11-10 18:00,2018,11,10,18:00,1.1,-6.2,58,21,9,99.96
2018-11-10 19:00,2018,11,10,19:00,0.3,-7.3,56,23,10,100.11
2018-11-10 20:00,2018,11,10,20:00,-0.4,-8.4,55,22,7,100.28
2018-11-10 21:00,2018,11,10,21:00,-0.8,-6.9,64,23,6,100.46
2018-11-10 22:00,2018,11,10,22:00,-0.9,-8.2,57,17,7,100.58
2018-11-10 23:00,2018,11,10,23:00,-1.1,-8.7,56,24,9,100.65
2018-11-11 00:00,2018,11,11,00:00,-1.6,-9.5,55,30,7,100.76
2018-11-11 01:00,2018,11,11,01:00,-2,-8.8,60,18,5,100.86
2018-11-11 02:00,2018,11,11,02:00,-2.2,-9.8,56,8,6,100.96
2018-11-11 03:00,2018,11,11,03:00,-2.5,-9.1,60,20,6,101.06
2018-11-11 04:00,2018,11,11,04:00,-2.6,-9.2,61,2,6,101.24
2018-11-11 05:00,2018,11,11,05:00,-3.1,-9.7,60,23,3,101.33
2018-11-11 06:00,2018,11,11,06:00,-3.3,-10.2,59,25,5,101.4
2018-11-11 07:00,2018,11,11,07:00,-3.7,-10.3,60,24,4,101.47
2018-11-11 08:00,2018,11,11,08:00,-3.3,-9.2,64,23,4,101.54
2018-11-11 09:00,2018,11,11,09:00,-2.8,-8.3,66,25,3,101.58
2018-11-11 10:00,2018,11,11,10:00,-2.6,-9.4,60,24,7,101.57
2018-11-11 11:00,2018,11,11,11:00,-1.7,-9.6,55,19,6,101.59
2018-11-11 12:00,2018,11,11,12:00,-1.6,-10.4,51,25,7,101.56
2018-11-11 13:00,2018,11,11,13:00,-0.7,-11.1,45,25,7,101.54
2018-11-11 14:00,2018,11,11,14:00,-0.1,-10.5,45,24,7,101.54
2018-11-11 15:00,2018,11,11,15:00,-0.5,-10.3,48,24,5,101.55
2018-11-11 16:00,2018,11,11,16:00,-0.7,-10.7,47,20,5,101.55
2018-11-11 17:00,2018,11,11,17:00,-1.2,-10.6,49,21,3,101.59
2018-11-11 18:00,2018,11,11,18:00,-1.3,-10.4,50,19,3,101.64
2018-11-11 19:00,2018,11,11,19:00,-1.8,-11.6,47,25,3,101.67
2018-11-11 20:00,2018,11,11,20:00,-1.8,-11.2,49,20,3,101.7
2018-11-11 21:00,2018,11,11,21:00,-2,-11.1,50,19,3,101.74
2018-11-11 22:00,2018,11,11,22:00,-2.3,-10.4,54,17,2,101.75
2018-11-11 23:00,2018,11,11,23:00,-2.3,-10.6,53,20,2,101.76
2018-11-12 00:00,2018,11,12,00:00,-2.5,-10.2,55,24,2,101.81
2018-11-12 01:00,2018,11,12,01:00,-2.5,-9.3,60,36,1,101.8
2018-11-12 02:00,2018,11,12,02:00,-2.4,-9.4,58,0,1,101.81
2018-11-12 03:00,2018,11,12,03:00,-2.3,-8.9,60,29,3,101.84
2018-11-12 04:00,2018,11,12,04:00,-2,-9.5,56,29,3,101.82
2018-11-12 05:00,2018,11,12,05:00,-1.7,-8.3,60,29,3,101.83
2018-11-12 06:00,2018,11,12,06:00,-1.2,-8.3,58,18,4,101.84
2018-11-12 07:00,2018,11,12,07:00,-1.4,-8.4,59,17,6,101.88
2018-11-12 08:00,2018,11,12,08:00,-1.4,-7.9,61,11,5,101.88
2018-11-12 09:00,2018,11,12,09:00,-1.2,-7.9,61,18,6,101.89
2018-11-12 10:00,2018,11,12,10:00,-0.9,-7,63,11,7,101.89
2018-11-12 11:00,2018,11,12,11:00,-0.2,-6.3,64,9,5,101.88
2018-11-12 12:00,2018,11,12,12:00,0.4,-5.7,64,4,6,101.76
2018-11-12 13:00,2018,11,12,13:00,2.4,-4.3,61,15,4,101.75
2018-11-12 14:00,2018,11,12,14:00,2.8,-4.1,61,8,2,101.78
2018-11-12 15:00,2018,11,12,15:00,3.1,-3.4,63,5,4,101.77
2018-11-12 16:00,2018,11,12,16:00,2.8,-2.8,67,4,4,101.79
2018-11-12 17:00,2018,11,12,17:00,1.7,-3.3,70,2,5,101.77
2018-11-12 18:00,2018,11,12,18:00,1.7,-3.7,68,2,4,101.79
2018-11-12 19:00,2018,11,12,19:00,1.4,-3.4,70,2,5,101.73
2018-11-12 20:00,2018,11,12,20:00,1,-3.6,71,3,4,101.67
2018-11-12 21:00,2018,11,12,21:00,0.6,-3.7,73,35,5,101.65
2018-11-12 22:00,2018,11,12,22:00,0.7,-3.5,73,3,3,101.59
2018-11-12 23:00,2018,11,12,23:00,0.7,-3.2,75,1,3,101.58
2018-11-13 00:00,2018,11,13,00:00,0.8,-2.9,76,34,2,101.52
2018-11-13 01:00,2018,11,13,01:00,1.4,-1.5,81,0,1,101.53
2018-11-13 02:00,2018,11,13,02:00,0.1,-0.8,94,36,2,101.44
2018-11-13 04:00,2018,11,13,04:00,1.4,0.7,95,21,3,101.24
2018-11-13 05:00,2018,11,13,05:00,2.2,1.3,94,19,4,101.21
2018-11-13 06:00,2018,11,13,06:00,2.2,1.4,94,19,6,101.13
2018-11-13 07:00,2018,11,13,07:00,1.9,1,94,18,8,101.02
2018-11-13 08:00,2018,11,13,08:00,1.2,0.5,95,20,4,100.98
2018-11-13 09:00,2018,11,13,09:00,1.1,0.4,95,22,7,100.91
2018-11-13 10:00,2018,11,13,10:00,1.4,0.6,95,21,7,100.77
2018-11-13 11:00,2018,11,13,11:00,2,1,93,21,5,100.66
2018-11-13 12:00,2018,11,13,12:00,2.6,1.2,90,27,4,100.5
2018-11-13 13:00,2018,11,13,13:00,2.3,0.9,91,36,3,100.42
2018-11-13 14:00,2018,11,13,14:00,2.5,0.9,89,24,4,100.34
2018-11-13 15:00,2018,11,13,15:00,2,0.5,90,25,4,100.25
2018-11-13 16:00,2018,11,13,16:00,1.5,-0.1,89,29,5,100.27
2018-11-13 17:00,2018,11,13,17:00,1.2,-0.7,87,3,6,100.35
2018-11-13 18:00,2018,11,13,18:00,-0.5,-4.8,73,36,8,100.44
2018-11-13 19:00,2018,11,13,19:00,-2,-8.2,63,1,5,100.55
2018-11-13 20:00,2018,11,13,20:00,-4.2,-10.8,60,21,6,100.67
2018-11-13 21:00,2018,11,13,21:00,-5.6,-12.7,57,16,4,100.77
2018-11-13 22:00,2018,11,13,22:00,-6.8,-13.4,59,2,8,100.9
2018-11-13 23:00,2018,11,13,23:00,-7.2,-13.4,61,18,5,100.96
2018-11-14 00:00,2018,11,14,00:00,-7.6,-14.3,59,29,3,101.02
2018-11-14 01:00,2018,11,14,01:00,-8.3,-15.8,55,33,5,101.07
2018-11-14 02:00,2018,11,14,02:00,-8.9,-15.4,59,2,6,101.13
2018-11-14 03:00,2018,11,14,03:00,-9.1,-15.8,59,4,6,101.19
2018-11-14 04:00,2018,11,14,04:00,-9.6,-15.8,60,14,3,101.22
2018-11-14 05:00,2018,11,14,05:00,-10,-16.5,59,8,4,101.36
2018-11-14 06:00,2018,11,14,06:00,-10.4,-18,54,3,9,101.46
2018-11-14 07:00,2018,11,14,07:00,-10.7,-18.8,51,1,11,101.58
2018-11-14 08:00,2018,11,14,08:00,-10.7,-19.3,49,30,6,101.71
2018-11-14 09:00,2018,11,14,09:00,-9.6,-18.7,47,33,7,101.82
2018-11-14 10:00,2018,11,14,10:00,-9.5,-18.9,46,36,6,101.9
2018-11-14 11:00,2018,11,14,11:00,-8.3,-17.8,46,23,7,101.95
2018-11-14 12:00,2018,11,14,12:00,-8.1,-17.3,47,30,9,101.98
2018-11-14 13:00,2018,11,14,13:00,-8.2,-17.1,49,5,6,102.02
2018-11-14 14:00,2018,11,14,14:00,-7.5,-17.7,44,35,7,102.11
2018-11-14 15:00,2018,11,14,15:00,-7.5,-16.6,48,25,5,102.22
2018-11-14 16:00,2018,11,14,16:00,-7.9,-16.3,51,26,8,102.3
2018-11-14 17:00,2018,11,14,17:00,-8.1,-16,53,29,5,102.4
2018-11-14 18:00,2018,11,14,18:00,-8.3,-15.8,55,19,4,102.5
2018-11-14 19:00,2018,11,14,19:00,-8.5,-16.1,54,3,5,102.54
2018-11-14 20:00,2018,11,14,20:00,-8.9,-16.2,56,32,3,102.63
2018-11-14 21:00,2018,11,14,21:00,-8.9,-15.8,57,23,3,102.65
2018-11-14 22:00,2018,11,14,22:00,-8.8,-16,56,19,3,102.67
2018-11-14 23:00,2018,11,14,23:00,-9.1,-16.1,57,31,2,102.73
2018-11-15 00:00,2018,11,15,00:00,-9.2,-15.7,60,32,3,102.7
2018-11-15 01:00,2018,11,15,01:00,-9.8,-15.3,64,31,3,102.67
2018-11-15 02:00,2018,11,15,02:00,-9.6,-15.1,65,28,4,102.76
2018-11-15 03:00,2018,11,15,03:00,-9.3,-15.3,62,25,3,102.81
2018-11-15 04:00,2018,11,15,04:00,-9.4,-14.9,64,0,1,102.78
2018-11-15 05:00,2018,11,15,05:00,-8.8,-15,61,25,2,102.78
2018-11-15 06:00,2018,11,15,06:00,-9.2,-14.1,67,33,4,102.83
2018-11-15 07:00,2018,11,15,07:00,-9.9,-14,72,35,6,102.8
2018-11-15 08:00,2018,11,15,08:00,-9.5,-14.3,68,2,8,102.77
2018-11-15 09:00,2018,11,15,09:00,-8.4,-13.2,68,2,6,102.71
2018-11-15 10:00,2018,11,15,10:00,-7.3,-12.9,64,9,5,102.63
2018-11-15 11:00,2018,11,15,11:00,-7.4,-13.8,60,15,7,102.59
2018-11-15 12:00,2018,11,15,12:00,-6.2,-13.5,56,25,4,102.44
2018-11-15 13:00,2018,11,15,13:00,-5.7,-13.1,56,12,4,102.29
2018-11-15 14:00,2018,11,15,14:00,-5.4,-13.3,54,17,6,102.18
2018-11-15 15:00,2018,11,15,15:00,-5.3,-13.1,54,12,6,102.12
2018-11-15 16:00,2018,11,15,16:00,-5.2,-12.7,56,11,10,102.04
2018-11-15 17:00,2018,11,15,17:00,-5.3,-12.3,58,7,8,101.93
2018-11-15 18:00,2018,11,15,18:00,-5.2,-12.2,58,3,6,101.85
2018-11-15 19:00,2018,11,15,19:00,-5.5,-10.9,66,6,6,101.79
2018-11-15 20:00,2018,11,15,20:00,-5.6,-11,66,4,5,101.68
2018-11-15 21:00,2018,11,15,21:00,-5.4,-10.7,66,3,3,101.56
2018-11-15 22:00,2018,11,15,22:00,-4.9,-10.2,66,3,5,101.39
2018-11-15 23:00,2018,11,15,23:00,-4.7,-9.6,69,3,4,101.23
2018-11-16 00:00,2018,11,16,00:00,-4.5,-9.8,66,5,6,101.08
2018-11-16 01:00,2018,11,16,01:00,-4.1,-9.3,67,1,6,100.9
2018-11-16 02:00,2018,11,16,02:00,-4.3,-8.7,71,1,5,100.78
2018-11-16 03:00,2018,11,16,03:00,-4.5,-6.2,88,13,5,100.64
2018-11-16 04:00,2018,11,16,04:00,-4.2,-5.4,92,10,4,100.5
2018-11-16 05:00,2018,11,16,05:00,-4.1,-5.2,92,9,6,100.41
2018-11-16 06:00,2018,11,16,06:00,-3.9,-5.1,91,9,6,100.29
2018-11-16 07:00,2018,11,16,07:00,-4.2,-5.4,91,4,8,100.16
2018-11-16 08:00,2018,11,16,08:00,-4.3,-5.6,90,3,8,100.05
2018-11-16 09:00,2018,11,16,09:00,-4,-5.5,89,4,8,99.94
2018-11-16 10:00,2018,11,16,10:00,-3.8,-5.3,89,4,9,99.87
2018-11-16 11:00,2018,11,16,11:00,-3.8,-5.6,87,2,9,99.8
2018-11-16 12:00,2018,11,16,12:00,-3.5,-4.7,91,3,7,99.69
2018-11-16 13:00,2018,11,16,13:00,-3.6,-4.6,93,1,10,99.59
2018-11-16 14:00,2018,11,16,14:00,-3.6,-4.6,93,2,7,99.53
2018-11-16 15:00,2018,11,16,15:00,-3.6,-4.8,91,36,8,99.52
2018-11-16 16:00,2018,11,16,16:00,-3.4,-4.6,92,2,7,99.54
2018-11-16 17:00,2018,11,16,17:00,-3.6,-5.1,90,36,7,99.53
2018-11-16 18:00,2018,11,16,18:00,-3.6,-4.8,91,32,5,99.54
2018-11-16 19:00,2018,11,16,19:00,-3.7,-5.1,90,34,7,99.58
2018-11-16 20:00,2018,11,16,20:00,-3.7,-4.9,91,35,2,99.59
2018-11-16 21:00,2018,11,16,21:00,-3.6,-5,90,29,2,99.64
2018-11-16 22:00,2018,11,16,22:00,-3,-4.7,88,21,4,99.67
2018-11-16 23:00,2018,11,16,23:00,-2.9,-4.5,89,20,4,99.77
2018-11-17 00:00,2018,11,17,00:00,-2.7,-4.2,89,18,4,99.8
2018-11-17 01:00,2018,11,17,01:00,-2,-3.5,89,17,5,99.87
2018-11-17 02:00,2018,11,17,02:00,-1.4,-2.9,90,20,4,99.96
2018-11-17 03:00,2018,11,17,03:00,-1.2,-2.9,88,13,2,100
2018-11-17 04:00,2018,11,17,04:00,-0.7,-2.9,85,25,5,100.09
2018-11-17 05:00,2018,11,17,05:00,-0.4,-2.8,84,15,3,100.19
2018-11-17 06:00,2018,11,17,06:00,0.2,-2.5,82,19,4,100.31
2018-11-17 07:00,2018,11,17,07:00,0.4,-2.1,84,16,3,100.43
2018-11-17 08:00,2018,11,17,08:00,0.8,-1.9,83,17,3,100.51
2018-11-17 09:00,2018,11,17,09:00,1.5,-1.4,81,16,3,100.58
2018-11-17 10:00,2018,11,17,10:00,1.9,-1.4,79,23,3,100.62
2018-11-17 11:00,2018,11,17,11:00,2.4,-2.5,70,1,2,100.61
2018-11-17 12:00,2018,11,17,12:00,2.1,-1.6,76,20,4,100.62
2018-11-17 13:00,2018,11,17,13:00,2.3,-0.9,79,18,2,100.66
2018-11-17 14:00,2018,11,17,14:00,2.3,-1.5,76,24,3,100.71
2018-11-17 15:00,2018,11,17,15:00,2.2,-1.7,75,26,2,100.78
2018-11-17 16:00,2018,11,17,16:00,1.4,-3.7,69,13,3,100.88
2018-11-17 17:00,2018,11,17,17:00,0.6,-5.9,62,18,2,101.01
2018-11-17 18:00,2018,11,17,18:00,-0.4,-7,61,33,5,101.13
2018-11-17 19:00,2018,11,17,19:00,-1.6,-7.4,65,33,4,101.24
2018-11-17 20:00,2018,11,17,20:00,-2.3,-9.3,58,35,5,101.35
2018-11-17 21:00,2018,11,17,21:00,-3.4,-9.6,62,1,2,101.44
2018-11-17 22:00,2018,11,17,22:00,-4,-10,63,21,2,101.53
2018-11-17 23:00,2018,11,17,23:00,-4.7,-9.5,69,7,2,101.57
2018-11-18 00:00,2018,11,18,00:00,-5.2,-9.9,69,28,3,101.64
2018-11-18 01:00,2018,11,18,01:00,-5.8,-10.4,70,24,4,101.73
2018-11-18 02:00,2018,11,18,02:00,-6.4,-11.5,67,19,2,101.77
2018-11-18 03:00,2018,11,18,03:00,-6.9,-12.4,65,1,2,101.79
2018-11-18 04:00,2018,11,18,04:00,-7.6,-12.6,67,24,2,101.85
2018-11-18 05:00,2018,11,18,05:00,-7.8,-12.2,71,28,3,101.89
2018-11-18 06:00,2018,11,18,06:00,-8.3,-12.4,72,29,5,101.92
2018-11-18 07:00,2018,11,18,07:00,-8.4,-12.4,73,29,6,101.98
2018-11-18 08:00,2018,11,18,08:00,-7.1,-14.3,57,33,3,102.02
2018-11-18 09:00,2018,11,18,09:00,-4.9,-12.6,55,19,3,102.03
2018-11-18 10:00,2018,11,18,10:00,-4.2,-11.5,57,26,2,102
2018-11-18 11:00,2018,11,18,11:00,-4.7,-11.1,61,19,5,101.93
2018-11-18 12:00,2018,11,18,12:00,-3.4,-10.7,57,21,4,101.84
2018-11-18 13:00,2018,11,18,13:00,-2.8,-10.8,54,25,5,101.77
2018-11-18 14:00,2018,11,18,14:00,-3,-10.9,54,25,5,101.73
2018-11-18 15:00,2018,11,18,15:00,-3.4,-10.3,59,21,7,101.67
2018-11-18 16:00,2018,11,18,16:00,-4.4,-9.5,67,19,8,101.66
2018-11-18 17:00,2018,11,18,17:00,-4.2,-9.1,69,18,5,101.62
2018-11-18 18:00,2018,11,18,18:00,-4.1,-8.6,71,18,6,101.59
2018-11-18 19:00,2018,11,18,19:00,-3.6,-8.3,70,17,7,101.54
2018-11-18 20:00,2018,11,18,20:00,-3.2,-8.2,68,18,5,101.47
2018-11-18 21:00,2018,11,18,21:00,-3,-8.5,66,17,5,101.4
2018-11-18 22:00,2018,11,18,22:00,-2.7,-8.4,65,18,6,101.36
2018-11-18 23:00,2018,11,18,23:00,-2.6,-7.9,67,17,5,101.29
2018-11-19 00:00,2018,11,19,00:00,-2.2,-6.9,70,20,4,101.22
2018-11-19 01:00,2018,11,19,01:00,-1.9,-6.6,70,21,6,101.17
2018-11-19 02:00,2018,11,19,02:00,-1.4,-6,71,18,5,101.1
2018-11-19 03:00,2018,11,19,03:00,-0.6,-4.5,75,20,5,101.04
2018-11-19 04:00,2018,11,19,04:00,-0.5,-3.6,80,19,6,100.98
2018-11-19 05:00,2018,11,19,05:00,-0.2,-3.6,78,21,7,100.97
2018-11-19 06:00,2018,11,19,06:00,0,-3.4,78,23,6,100.94
2018-11-19 07:00,2018,11,19,07:00,-1.2,-4,81,2,3,100.93
2018-11-19 08:00,2018,11,19,08:00,-1.8,-3.7,87,6,2,100.94
2018-11-19 09:00,2018,11,19,09:00,-0.8,-1.6,94,27,1,100.93
2018-11-19 10:00,2018,11,19,10:00,0.5,-1.1,89,17,2,100.91
2018-11-19 11:00,2018,11,19,11:00,0.7,-1.7,84,25,4,100.89
2018-11-19 12:00,2018,11,19,12:00,0.2,-1.9,86,24,3,100.88
2018-11-19 13:00,2018,11,19,13:00,0.7,-2.6,78,28,6,100.85
2018-11-19 14:00,2018,11,19,14:00,1.2,-2.7,75,20,2,100.83
2018-11-19 15:00,2018,11,19,15:00,0.9,-3.2,74,25,3,100.81
2018-11-19 16:00,2018,11,19,16:00,0.8,-3.1,75,26,3,100.81
2018-11-19 17:00,2018,11,19,17:00,0.8,-3.4,73,29,3,100.81
2018-11-19 18:00,2018,11,19,18:00,0.5,-3.5,74,28,4,100.81
2018-11-19 19:00,2018,11,19,19:00,0.5,-3.5,74,29,3,100.83
2018-11-19 20:00,2018,11,19,20:00,0.2,-2.8,80,35,6,100.84
2018-11-19 21:00,2018,11,19,21:00,-0.7,-2.1,90,3,7,100.85
2018-11-19 22:00,2018,11,19,22:00,-2.1,-3.7,89,3,9,100.86
2018-11-19 23:00,2018,11,19,23:00,-3.1,-4.9,88,5,9,100.83
2018-11-20 00:00,2018,11,20,00:00,-3.7,-5.7,86,4,8,100.81
2018-11-20 01:00,2018,11,20,01:00,-3.9,-6,86,3,9,100.75
2018-11-20 02:00,2018,11,20,02:00,-4.6,-6.7,85,1,11,100.75
2018-11-20 03:00,2018,11,20,03:00,-5.5,-8.5,80,2,13,100.74
2018-11-20 04:00,2018,11,20,04:00,-6,-9.7,75,4,10,100.71
2018-11-20 05:00,2018,11,20,05:00,-6.3,-10.1,74,2,10,100.7
2018-11-20 06:00,2018,11,20,06:00,-6.8,-9.9,78,2,12,100.68
2018-11-20 07:00,2018,11,20,07:00,-7.3,-9,87,2,13,100.69
2018-11-20 08:00,2018,11,20,08:00,-7.5,-9.1,88,2,13,100.69
2018-11-20 09:00,2018,11,20,09:00,-7.2,-8.9,88,3,10,100.64
2018-11-20 10:00,2018,11,20,10:00,-6.9,-9,85,2,13,100.63
2018-11-20 11:00,2018,11,20,11:00,-6.7,-8.7,86,3,12,100.57
2018-11-20 12:00,2018,11,20,12:00,-6.6,-9,83,2,13,100.5
2018-11-20 13:00,2018,11,20,13:00,-6.2,-8.4,85,2,11,100.45
2018-11-20 14:00,2018,11,20,14:00,-6.1,-8,86,3,8,100.44
2018-11-20 15:00,2018,11,20,15:00,-6.2,-8.1,87,36,11,100.42
2018-11-20 16:00,2018,11,20,16:00,-6.1,-8.2,85,2,9,100.44
2018-11-20 17:00,2018,11,20,17:00,-6.3,-8.4,85,1,7,100.48
2018-11-20 18:00,2018,11,20,18:00,-6.3,-8.4,85,33,4,100.53
2018-11-20 19:00,2018,11,20,19:00,-6.1,-8.4,84,32,6,100.55
2018-11-20 20:00,2018,11,20,20:00,-6,-8.3,84,28,3,100.56
2018-11-20 21:00,2018,11,20,21:00,-5.7,-8.2,82,20,4,100.56
2018-11-20 22:00,2018,11,20,22:00,-5.1,-7,86,20,5,100.55
2018-11-20 23:00,2018,11,20,23:00,-5.2,-7.4,85,20,5,100.52
2018-11-21 00:00,2018,11,21,00:00,-5.8,-8,84,20,5,100.52
2018-11-21 01:00,2018,11,21,01:00,-6.8,-9.7,80,20,8,100.51
2018-11-21 02:00,2018,11,21,02:00,-6.8,-9.8,79,20,3,100.48
2018-11-21 03:00,2018,11,21,03:00,-6.9,-9.8,80,22,4,100.42
2018-11-21 04:00,2018,11,21,04:00,-7.1,-10.7,75,21,5,100.36
2018-11-21 05:00,2018,11,21,05:00,-6.4,-8.8,83,22,8,100.3
2018-11-21 06:00,2018,11,21,06:00,-6.2,-8.6,83,19,5,100.17
2018-11-21 07:00,2018,11,21,07:00,-4.9,-8,79,18,6,99.99
2018-11-21 08:00,2018,11,21,08:00,-5.4,-6.7,90,20,5,99.98
2018-11-21 09:00,2018,11,21,09:00,-4.6,-6.1,89,21,5,99.91
2018-11-21 10:00,2018,11,21,10:00,-3.5,-5.4,87,18,5,99.85
2018-11-21 11:00,2018,11,21,11:00,-3,-5.5,83,32,4,99.89
2018-11-21 12:00,2018,11,21,12:00,-3.2,-7.5,72,25,6,99.89
2018-11-21 13:00,2018,11,21,13:00,-4.1,-7.2,79,1,8,99.94
2018-11-21 14:00,2018,11,21,14:00,-4.7,-12.7,54,1,9,100.13
2018-11-21 15:00,2018,11,21,15:00,-5.6,-10.9,66,35,10,100.31
